Date/Time,HPWHSCHEDULEDTANK_UNIT1:Water Heater Use Side Inlet Temperature [C](Hourly),HPWHSCHEDULEDTANK_UNIT1:Water Heater Use Side Outlet Temperature [C](Hourly),HPWHSCHEDULEDTANK_UNIT1:Water Heater Source Side Inlet Temperature [C](Hourly),HPWHSCHEDULEDTANK_UNIT1:Water Heater Source Side Outlet Temperature [C](Hourly),HPWHSCHEDULEDTANK_UNIT1:Water Heater Electricity Rate [W](Hourly),HPWHSCHEDULEDTANK_UNIT1:Water Heater Water Volume Flow Rate [m3/s](Hourly) 
 10/05  09:00:00,48.8888888888889,58.31450752767212,58.31450752767212,58.31450752767212,0.0,0.0 
 10/05  10:00:00,48.8888888888889,58.136633404623595,58.136633404623595,58.136633404623595,0.0,0.0 
 10/05  11:00:00,48.8888888888889,59.19866958402272,61.06502892854971,59.19866958402272,0.0,0.0 
 10/05  12:00:00,48.8888888888889,59.83744581450907,59.83744581450907,59.83744581450907,0.0,0.0 
 10/05  13:00:00,48.8888888888889,59.652437327358435,59.652437327358435,59.652437327358435,0.0,0.0 
 10/05  14:00:00,48.8888888888889,59.46829544984829,59.46829544984829,59.46829544984829,0.0,0.0 
 10/05  15:00:00,48.8888888888889,59.28501686458685,59.28501686458685,59.28501686458685,0.0,0.0 
 10/05  16:00:00,48.8888888888889,59.10259682932379,59.10259682932379,59.10259682932379,0.0,0.0 
 10/05  17:00:00,48.8888888888889,58.92103148918191,58.92103148918191,58.92103148918191,0.0,0.0 
 10/05  18:00:00,48.8888888888889,58.740316752025386,58.740316752025386,58.740316752025386,0.0,0.0 
 10/05  19:00:00,48.8888888888889,58.560448506307736,58.560448506307736,58.560448506307736,0.0,0.0 
 10/05  20:00:00,48.8888888888889,58.38142266154706,58.38142266154706,58.38142266154706,0.0,0.0 
 10/05  21:00:00,48.8888888888889,58.203235148225474,58.203235148225474,58.203235148225474,0.0,0.0 
 10/05  22:00:00,48.8888888888889,58.73354408111419,61.22230255513342,58.73354408111419,0.0,0.0 
 10/05  23:00:00,48.8888888888889,59.90705442766519,59.90705442766519,59.90705442766519,0.0,0.0 
 10/05  24:00:00,48.8888888888889,59.72171880444293,59.72171880444293,59.72171880444293,0.0,0.0 
 10/06  01:00:00,48.8888888888889,59.53725202312716,59.53725202312716,59.53725202312716,0.0,0.0 
 10/06  02:00:00,48.8888888888889,59.353649878564966,59.353649878564966,59.353649878564966,0.0,0.0 
 10/06  03:00:00,48.8888888888889,59.17090818712629,59.17090818712629,59.17090818712629,0.0,0.0 
 10/06  04:00:00,48.8888888888889,58.989022786719154,58.989022786719154,58.989022786719154,0.0,0.0 
 10/06  05:00:00,48.8888888888889,58.8079895366741,58.8079895366741,58.8079895366741,0.0,0.0 
 10/06  06:00:00,48.8888888888889,58.62780431751529,58.62780431751529,58.62780431751529,0.0,0.0 
 10/06  07:00:00,48.8888888888889,58.448463030899795,58.448463030899795,58.448463030899795,0.0,0.0 
 10/06  08:00:00,48.8888888888889,58.26996159944815,58.26996159944815,58.26996159944815,0.0,0.0 
 10/06  09:00:00,48.8888888888889,58.092295966669944,58.092295966669944,58.092295966669944,0.0,0.0 
 10/06  10:00:00,48.8888888888889,59.66701305150731,62.15612150386782,59.66701305150731,0.0,0.0 
 10/06  11:00:00,48.8888888888889,59.81427934345552,59.81427934345552,59.81427934345552,0.0,0.0 
 10/06  12:00:00,48.8888888888889,59.629379197562095,59.629379197562095,59.629379197562095,0.0,0.0 
 10/06  13:00:00,48.8888888888889,59.445345290082784,59.445345290082784,59.445345290082784,0.0,0.0 
 10/06  14:00:00,48.8888888888889,59.26217388355905,59.26217388355905,59.26217388355905,0.0,0.0 
 10/06  15:00:00,48.8888888888889,59.0798608464489,59.0798608464489,59.0798608464489,0.0,0.0 
 10/06  16:00:00,48.8888888888889,58.898402027435694,58.898402027435694,58.898402027435694,0.0,0.0 
 10/06  17:00:00,48.8888888888889,58.71779329644721,58.71779329644721,58.71779329644721,0.0,0.0 
 10/06  18:00:00,48.8888888888889,58.53803054458771,58.53803054458771,58.53803054458771,0.0,0.0 
 10/06  19:00:00,48.8888888888889,58.35910968401978,58.35910968401978,58.35910968401978,0.0,0.0 
 10/06  20:00:00,48.8888888888889,58.181026647811166,58.181026647811166,58.181026647811166,0.0,0.0 
 10/06  21:00:00,48.8888888888889,58.7143923304979,61.204223451999624,58.7143923304979,0.0,0.0 
 10/06  22:00:00,48.8888888888889,59.9070566995403,59.9070566995403,59.9070566995403,0.0,0.0 
 10/06  23:00:00,48.8888888888889,59.72172106562796,59.72172106562796,59.72172106562796,0.0,0.0 
 10/06  24:00:00,48.8888888888889,59.53725427371225,59.53725427371225,59.53725427371225,0.0,0.0 
 10/07  01:00:00,48.8888888888889,59.3536521185887,59.3536521185887,59.3536521185887,0.0,0.0 
 10/07  02:00:00,48.8888888888889,59.17091041661378,59.17091041661378,59.17091041661378,0.0,0.0 
 10/07  03:00:00,48.8888888888889,58.98902500572152,58.98902500572152,58.98902500572152,0.0,0.0 
 10/07  04:00:00,48.8888888888889,58.80799174524128,58.80799174524128,58.80799174524128,0.0,0.0 
 10/07  05:00:00,48.8888888888889,58.6278065157007,58.6278065157007,58.6278065157007,0.0,0.0 
 10/07  06:00:00,48.8888888888889,58.44846521875378,58.44846521875378,58.44846521875378,0.0,0.0 
 10/07  07:00:00,48.8888888888889,58.269963777018965,58.269963777018965,58.269963777018965,0.0,0.0 
 10/07  08:00:00,48.8888888888889,58.09229814661738,58.09229814661738,58.09229814661738,0.0,0.0 
 10/07  09:00:00,48.8888888888889,59.66920162335596,61.53689285400386,59.66920162335596,0.0,0.0 
 10/07  10:00:00,48.88888888888889,59.79111295939086,59.79111295939086,59.79111295939086,0.0,0.0 
 10/07  11:00:00,48.88888888888889,59.60632200909892,59.60632200909892,59.60632200909892,0.0,0.0 
 10/07  12:00:00,48.8888888888889,59.422397288779166,59.422397288779166,59.422397288779166,0.0,0.0 
 10/07  13:00:00,48.8888888888889,59.23933429851923,59.23933429851923,59.23933429851923,0.0,0.0 
 10/07  14:00:00,48.8888888888889,59.057128416366915,59.057128416366915,59.057128416366915,0.0,0.0 
 10/07  15:00:00,48.8888888888889,58.87577609999805,58.87577609999805,58.87577609999805,0.0,0.0 
 10/07  16:00:00,48.8888888888889,58.69527335680353,58.69527335680353,58.69527335680353,0.0,0.0 
 10/07  17:00:00,48.8888888888889,58.51561615801212,58.51561615801212,58.51561615801212,0.0,0.0 
 10/07  18:00:00,48.8888888888889,58.3368009568832,58.3368009568832,58.3368009568832,0.0,0.0 
 10/07  19:00:00,48.8888888888889,58.15882319127874,58.15882319127874,58.15882319127874,0.0,0.0 
 10/07  20:00:00,48.8888888888889,59.20498150807069,61.6954569340743,59.20498150807069,0.0,0.0 
 10/07  21:00:00,48.8888888888889,59.86064056013258,59.86064056013258,59.86064056013258,0.0,0.0 
 10/07  22:00:00,48.8888888888889,59.675522740800275,59.675522740800275,59.675522740800275,0.0,0.0 
 10/07  23:00:00,48.8888888888889,59.491273132127596,59.491273132127596,59.491273132127596,0.0,0.0 
 10/07  24:00:00,48.8888888888889,59.30788652112067,59.30788652112067,59.30788652112067,0.0,0.0 
 10/08  01:00:00,48.8888888888889,59.12535927970296,59.12535927970296,59.12535927970296,0.0,0.0 
 10/08  02:00:00,48.8888888888889,58.94368729221786,58.94368729221786,58.94368729221786,0.0,0.0 
 10/08  03:00:00,48.8888888888889,58.76286642329811,58.76286642329811,58.76286642329811,0.0,0.0 
 10/08  04:00:00,48.8888888888889,58.58289255875995,58.58289255875995,58.58289255875995,0.0,0.0 
 10/08  05:00:00,48.8888888888889,58.403761605520565,58.403761605520565,58.403761605520565,0.0,0.0 
 10/08  06:00:00,48.8888888888889,58.22546949142182,58.22546949142182,58.22546949142182,0.0,0.0 
 10/08  07:00:00,48.8888888888889,58.273121962675525,59.51796076560029,58.273121962675525,0.0,0.0 
 10/08  08:00:00,48.8888888888889,59.91772178530352,61.16351101662925,59.91772178530352,0.0,0.0 
 10/08  09:00:00,48.88888888888889,59.76797487043574,59.76797487043574,59.76797487043574,0.0,0.0 
 10/08  10:00:00,48.88888888888889,59.58329238549149,59.58329238549149,59.58329238549149,0.0,0.0 
 10/08  11:00:00,48.88888888888889,59.39947561217572,59.39947561217572,59.39947561217572,0.0,0.0 
 10/08  12:00:00,48.8888888888889,59.21652028875419,59.21652028875419,59.21652028875419,0.0,0.0 
 10/08  13:00:00,48.8888888888889,59.03442205247222,59.03442205247222,59.03442205247222,0.0,0.0 
 10/08  14:00:00,48.8888888888889,58.853176392863354,58.853176392863354,58.853176392863354,0.0,0.0 
 10/08  15:00:00,48.8888888888889,58.67277951244036,58.67277951244036,58.67277951244036,0.0,0.0 
 10/08  16:00:00,48.8888888888889,58.49322758736288,58.49322758736288,58.49322758736288,0.0,0.0 
 10/08  17:00:00,48.8888888888889,58.31451689366561,58.31451689366561,58.31451689366561,0.0,0.0 
 10/08  18:00:00,48.8888888888889,58.136643464920624,58.136643464920624,58.136643464920624,0.0,0.0 
 10/08  19:00:00,48.8888888888889,59.198931995578555,61.06670133076888,59.198931995578555,0.0,0.0 
 10/08  20:00:00,48.8888888888889,59.837446582605985,59.837446582605985,59.837446582605985,0.0,0.0 
 10/08  21:00:00,48.8888888888889,59.652437582617054,59.652437582617054,59.652437582617054,0.0,0.0 
 10/08  22:00:00,48.8888888888889,59.468295553260546,59.468295553260546,59.468295553260546,0.0,0.0 
 10/08  23:00:00,48.8888888888889,59.28501658914492,59.28501658914492,59.28501658914492,0.0,0.0 
 10/08  24:00:00,48.8888888888889,59.102596514772685,59.102596514772685,59.102596514772685,0.0,0.0 
 10/09  01:00:00,48.8888888888889,58.921031176111484,58.921031176111484,58.921031176111484,0.0,0.0 
 10/09  02:00:00,48.8888888888889,58.74031644042577,58.74031644042577,58.74031644042577,0.0,0.0 
 10/09  03:00:00,48.8888888888889,58.56044819617194,58.56044819617194,58.56044819617194,0.0,0.0 
 10/09  04:00:00,48.8888888888889,58.381422352869976,58.381422352869976,58.381422352869976,0.0,0.0 
 10/09  05:00:00,48.8888888888889,58.203234840998306,58.203234840998306,58.203234840998306,0.0,0.0 
 10/09  06:00:00,48.8888888888889,58.73377114653448,61.22377986685301,58.73377114653448,0.0,0.0 
 10/09  07:00:00,48.8888888888889,59.907055685254676,59.907055685254676,59.907055685254676,0.0,0.0 
 10/09  08:00:00,48.8888888888889,59.721720056113845,59.721720056113845,59.721720056113845,0.0,0.0 
 10/09  09:00:00,48.8888888888889,59.537253446743144,59.537253446743144,59.537253446743144,0.0,0.0 
 10/09  10:00:00,48.8888888888889,59.35365134991439,59.35365134991439,59.35365134991439,0.0,0.0 
 10/09  11:00:00,48.8888888888889,59.170910228414904,59.170910228414904,59.170910228414904,0.0,0.0 
 10/09  12:00:00,48.8888888888889,58.98902567026896,58.98902567026896,58.98902567026896,0.0,0.0 
 10/09  13:00:00,48.8888888888889,58.80799288231107,58.80799288231107,58.80799288231107,0.0,0.0 
 10/09  14:00:00,48.8888888888889,58.62780764742489,58.62780764742489,58.62780764742489,0.0,0.0 
 10/09  15:00:00,48.8888888888889,58.44846634515595,58.44846634515595,58.44846634515595,0.0,0.0 
 10/09  16:00:00,48.8888888888889,58.269964898128144,58.269964898128144,58.269964898128144,0.0,0.0 
 10/09  17:00:00,48.8888888888889,58.09229924985065,58.09229924985065,58.09229924985065,0.0,0.0 
 10/09  18:00:00,48.8888888888889,59.66709271149398,62.15661176082079,59.66709271149398,0.0,0.0 
 10/09  19:00:00,48.8888888888889,59.8142796788364,59.8142796788364,59.8142796788364,0.0,0.0 
 10/09  20:00:00,48.8888888888889,59.629378994507306,59.629378994507306,59.629378994507306,0.0,0.0 
 10/09  21:00:00,48.8888888888889,59.44534504685597,59.44534504685597,59.44534504685597,0.0,0.0 
 10/09  22:00:00,48.8888888888889,59.26217364147628,59.26217364147628,59.26217364147628,0.0,0.0 
 10/09  23:00:00,48.8888888888889,59.07986060550568,59.07986060550568,59.07986060550568,0.0,0.0 
 10/09  24:00:00,48.8888888888889,58.89840178762471,58.89840178762471,58.89840178762471,0.0,0.0 
 10/10  01:00:00,48.8888888888889,58.717793057763075,58.717793057763075,58.717793057763075,0.0,0.0 
 10/10  02:00:00,48.8888888888889,58.53803030702602,58.53803030702602,58.53803030702602,0.0,0.0 
 10/10  03:00:00,48.8888888888889,58.35910944757332,58.35910944757332,58.35910944757332,0.0,0.0 
 10/10  04:00:00,48.8888888888889,58.18102641247649,58.18102641247649,58.18102641247649,0.0,0.0 
 10/10  05:00:00,48.8888888888889,58.71425000674924,61.203299923474475,58.71425000674924,0.0,0.0 
 10/10  06:00:00,48.8888888888889,59.90705585884372,59.90705585884372,59.90705585884372,0.0,0.0 
 10/10  07:00:00,48.8888888888889,59.72172022888719,59.72172022888719,59.72172022888719,0.0,0.0 
 10/10  08:00:00,48.8888888888889,59.537253440909126,59.537253440909126,59.537253440909126,0.0,0.0 
 10/10  09:00:00,48.8888888888889,59.35365128970161,59.35365128970161,59.35365128970161,0.0,0.0 
 10/10  10:00:00,48.8888888888889,59.170909591625964,59.170909591625964,59.170909591625964,0.0,0.0 
 10/10  11:00:00,48.8888888888889,58.98902418461443,58.98902418461443,58.98902418461443,0.0,0.0 
 10/10  12:00:00,48.8888888888889,58.8079909279964,58.8079909279964,58.8079909279964,0.0,0.0 
 10/10  13:00:00,48.8888888888889,58.627805702294964,58.627805702294964,58.627805702294964,0.0,0.0 
 10/10  14:00:00,48.8888888888889,58.44846440917173,58.44846440917173,58.44846440917173,0.0,0.0 
 10/10  15:00:00,48.8888888888889,58.26996297124238,58.26996297124238,58.26996297124238,0.0,0.0 
 10/10  16:00:00,48.8888888888889,58.092297332019136,58.092297332019136,58.092297332019136,0.0,0.0 
 10/10  17:00:00,48.8888888888889,59.66712045446698,62.156795481076834,59.66712045446698,0.0,0.0 
 10/10  18:00:00,48.8888888888889,59.814279846302604,59.814279846302604,59.814279846302604,0.0,0.0 
 10/10  19:00:00,48.8888888888889,59.629379161185746,59.629379161185746,59.629379161185746,0.0,0.0 
 10/10  20:00:00,48.8888888888889,59.44534521274945,59.44534521274945,59.44534521274945,0.0,0.0 
 10/10  21:00:00,48.8888888888889,59.26217380659047,59.26217380659047,59.26217380659047,0.0,0.0 
 10/10  22:00:00,48.8888888888889,59.07986076984142,59.07986076984142,59.07986076984142,0.0,0.0 
 10/10  23:00:00,48.8888888888889,58.898401951188546,58.898401951188546,58.898401951188546,0.0,0.0 
 10/10  24:00:00,48.8888888888889,58.717793220557766,58.717793220557766,58.717793220557766,0.0,0.0 
 10/11  01:00:00,48.8888888888889,58.53803046905614,58.53803046905614,58.53803046905614,0.0,0.0 
 10/11  02:00:00,48.8888888888889,58.35910960884247,58.35910960884247,58.35910960884247,0.0,0.0 
 10/11  03:00:00,48.8888888888889,58.181026572987385,58.181026572987385,58.181026572987385,0.0,0.0 
 10/11  04:00:00,48.8888888888889,58.71436386826383,61.20403889550796,58.71436386826383,0.0,0.0 
 10/11  05:00:00,48.8888888888889,59.907056531756936,59.907056531756936,59.907056531756936,0.0,0.0 
 10/11  06:00:00,48.8888888888889,59.72172089863338,59.72172089863338,59.72172089863338,0.0,0.0 
 10/11  07:00:00,48.8888888888889,59.537254107505106,59.537254107505106,59.537254107505106,0.0,0.0 
 10/11  08:00:00,48.8888888888889,59.353651953160465,59.353651953160465,59.353651953160465,0.0,0.0 
 10/11  09:00:00,48.8888888888889,59.17091033217048,59.17091033217048,59.17091033217048,0.0,0.0 
 10/11  10:00:00,48.8888888888889,58.98902563982635,58.98902563982635,58.98902563982635,0.0,0.0 
 10/11  11:00:00,48.8888888888889,58.807993220162125,58.807993220162125,58.807993220162125,0.0,0.0 
 10/11  12:00:00,48.8888888888889,58.62780881949844,58.62780881949844,58.62780881949844,0.0,0.0 
 10/11  13:00:00,48.8888888888889,58.44846833961489,58.44846833961489,58.44846833961489,0.0,0.0 
 10/11  14:00:00,48.8888888888889,58.2699675118282,58.2699675118282,58.2699675118282,0.0,0.0 
 10/11  15:00:00,48.8888888888889,58.09230188956664,58.09230188956664,58.09230188956664,0.0,0.0 
 10/11  16:00:00,48.8888888888889,59.66720749309768,62.15735021217991,59.66720749309768,0.0,0.0 
 10/11  17:00:00,48.8888888888889,59.81428034730519,59.81428034730519,59.81428034730519,0.0,0.0 
 10/11  18:00:00,48.8888888888889,59.62937965983151,59.62937965983151,59.62937965983151,0.0,0.0 
 10/11  19:00:00,48.8888888888889,59.4453457090496,59.4453457090496,59.4453457090496,0.0,0.0 
 10/11  20:00:00,48.8888888888889,59.26217430055523,59.26217430055523,59.26217430055523,0.0,0.0 
 10/11  21:00:00,48.8888888888889,59.07986126148479,59.07986126148479,59.07986126148479,0.0,0.0 
 10/11  22:00:00,48.8888888888889,58.89840244051873,58.89840244051873,58.89840244051873,0.0,0.0 
 10/11  23:00:00,48.8888888888889,58.71779370758858,58.71779370758858,58.71779370758858,0.0,0.0 
 10/11  24:00:00,48.8888888888889,58.53803095379572,58.53803095379572,58.53803095379572,0.0,0.0 
 10/12  01:00:00,48.8888888888889,58.35911009130363,58.35911009130363,58.35911009130363,0.0,0.0 
 10/12  02:00:00,48.8888888888889,58.18102740927832,58.18102740927832,58.18102740927832,0.0,0.0 
 10/12  03:00:00,48.8888888888889,58.714506645992856,61.20496030382527,58.714506645992856,0.0,0.0 
 10/12  04:00:00,48.8888888888889,59.90705736766714,59.90705736766714,59.90705736766714,0.0,0.0 
 10/12  05:00:00,48.8888888888889,59.72172173061091,59.72172173061091,59.72172173061091,0.0,0.0 
 10/12  06:00:00,48.8888888888889,59.53725493556692,59.53725493556692,59.53725493556692,0.0,0.0 
 10/12  07:00:00,48.8888888888889,59.353652777329046,59.353652777329046,59.353652777329046,0.0,0.0 
 10/12  08:00:00,48.8888888888889,59.17091107225463,59.17091107225463,59.17091107225463,0.0,0.0 
 10/12  09:00:00,48.8888888888889,58.989026029947205,58.989026029947205,58.989026029947205,0.0,0.0 
 10/12  10:00:00,48.88888888888889,58.807993679959296,58.807993679959296,58.807993679959296,0.0,0.0 
 10/12  11:00:00,48.88888888888889,58.627809544501076,58.627809544501076,58.627809544501076,0.0,0.0 
 10/12  12:00:00,48.8888888888889,58.44846920906671,58.44846920906671,58.44846920906671,0.0,0.0 
 10/12  13:00:00,48.8888888888889,58.26996849215363,58.26996849215363,58.26996849215363,0.0,0.0 
 10/12  14:00:00,48.8888888888889,58.09230295448901,58.09230295448901,58.09230295448901,0.0,0.0 
 10/12  15:00:00,48.8888888888889,59.66723626861382,62.157534515457634,59.66723626861382,0.0,0.0 
 10/12  16:00:00,48.8888888888889,59.81428051373642,59.81428051373642,59.81428051373642,0.0,0.0 
 10/12  17:00:00,48.8888888888889,59.629379825479774,59.629379825479774,59.629379825479774,0.0,0.0 
 10/12  18:00:00,48.8888888888889,59.44534587391957,59.44534587391957,59.44534587391957,0.0,0.0 
 10/12  19:00:00,48.8888888888889,59.26217446464871,59.26217446464871,59.26217446464871,0.0,0.0 
 10/12  20:00:00,48.8888888888889,59.079861424806396,59.079861424806396,59.079861424806396,0.0,0.0 
 10/12  21:00:00,48.8888888888889,58.898402603072185,58.898402603072185,58.898402603072185,0.0,0.0 
 10/12  22:00:00,48.8888888888889,58.71779386937752,58.71779386937752,58.71779386937752,0.0,0.0 
 10/12  23:00:00,48.8888888888889,58.53803111482566,58.53803111482566,58.53803111482566,0.0,0.0 
 10/12  24:00:00,48.8888888888889,58.35911025157723,58.35911025157723,58.35911025157723,0.0,0.0 
 10/13  01:00:00,48.8888888888889,58.18102721270088,58.18102721270088,58.18102721270088,0.0,0.0 
 10/13  02:00:00,48.8888888888889,58.71453428870615,61.20514302827506,58.71453428870615,0.0,0.0 
 10/13  03:00:00,48.8888888888889,59.90705753391559,59.90705753391559,59.90705753391559,0.0,0.0 
 10/13  04:00:00,48.8888888888889,59.72172189607731,59.72172189607731,59.72172189607731,0.0,0.0 
 10/13  05:00:00,48.8888888888889,59.53725510025581,59.53725510025581,59.53725510025581,0.0,0.0 
 10/13  06:00:00,48.8888888888889,59.35365294124126,59.35365294124126,59.35365294124126,0.0,0.0 
 10/13  07:00:00,48.8888888888889,59.17091123539766,59.17091123539766,59.17091123539766,0.0,0.0 
 10/13  08:00:00,48.8888888888889,58.98902583387739,58.98902583387739,58.98902583387739,0.0,0.0 
 10/13  09:00:00,48.8888888888889,58.807993135506734,58.807993135506734,58.807993135506734,0.0,0.0 
 10/13  10:00:00,48.8888888888889,58.6278087352413,58.6278087352413,58.6278087352413,0.0,0.0 
 10/13  11:00:00,48.88888888888889,58.4484683837977,58.4484683837977,58.4484683837977,0.0,0.0 
 10/13  12:00:00,48.8888888888889,58.2699679912751,58.2699679912751,58.2699679912751,0.0,0.0 
 10/13  13:00:00,48.8888888888889,58.09230317949941,58.09230317949941,58.09230317949941,0.0,0.0 
 10/13  14:00:00,48.8888888888889,59.667370578460805,62.158200315135126,59.667370578460805,0.0,0.0 
 10/13  15:00:00,48.8888888888889,59.81428073897694,59.81428073897694,59.81428073897694,0.0,0.0 
 10/13  16:00:00,48.8888888888889,59.62938004965968,59.62938004965968,59.62938004965968,0.0,0.0 
 10/13  17:00:00,48.8888888888889,59.445346300691995,59.445346300691995,59.445346300691995,0.0,0.0 
 10/13  18:00:00,48.8888888888889,59.26217571274578,59.26217571274578,59.26217571274578,0.0,0.0 
 10/13  19:00:00,48.8888888888889,59.079863522945764,59.079863522945764,59.079863522945764,0.0,0.0 
 10/13  20:00:00,48.8888888888889,58.898405539166944,58.898405539166944,58.898405539166944,0.0,0.0 
 10/13  21:00:00,48.8888888888889,58.71779763146128,58.71779763146128,58.71779763146128,0.0,0.0 
 10/13  22:00:00,48.8888888888889,58.538035496878436,58.538035496878436,58.538035496878436,0.0,0.0 
 10/13  23:00:00,48.8888888888889,58.35911465188262,58.35911465188262,58.35911465188262,0.0,0.0 
 10/13  24:00:00,48.8888888888889,58.181031592328246,58.181031592328246,58.181031592328246,0.0,0.0 
 10/14  01:00:00,48.8888888888889,58.71446035882278,61.20462254869072,58.71446035882278,0.0,0.0 
 10/14  02:00:00,48.8888888888889,59.90705703240319,59.90705703240319,59.90705703240319,0.0,0.0 
 10/14  03:00:00,48.8888888888889,59.72172139692278,59.72172139692278,59.72172139692278,0.0,0.0 
 10/14  04:00:00,48.8888888888889,59.5372546034494,59.5372546034494,59.5372546034494,0.0,0.0 
 10/14  05:00:00,48.8888888888889,59.353652446772756,59.353652446772756,59.353652446772756,0.0,0.0 
 10/14  06:00:00,48.8888888888889,59.17091074325591,59.17091074325591,59.17091074325591,0.0,0.0 
 10/14  07:00:00,48.8888888888889,58.9890253308272,58.9890253308272,58.9890253308272,0.0,0.0 
 10/14  08:00:00,48.8888888888889,58.80799206882062,58.80799206882062,58.80799206882062,0.0,0.0 
 10/14  09:00:00,48.8888888888889,58.627807032876625,58.627807032876625,58.627807032876625,0.0,0.0 
 10/14  10:00:00,48.8888888888889,58.44846652235549,58.44846652235549,58.44846652235549,0.0,0.0 
 10/14  11:00:00,48.8888888888889,58.269965894552726,58.269965894552726,58.269965894552726,0.0,0.0 
 10/14  12:00:00,48.8888888888889,58.09230105389433,58.09230105389433,58.09230105389433,0.0,0.0 
 10/14  13:00:00,48.8888888888889,59.66910653272934,61.53625117391589,59.66910653272934,0.0,0.0 
 10/14  14:00:00,48.8888888888889,59.79111221488097,59.79111221488097,59.79111221488097,0.0,0.0 
 10/14  15:00:00,48.8888888888889,59.60632013722264,59.60632013722264,59.60632013722264,0.0,0.0 
 10/14  16:00:00,48.8888888888889,59.422394270553355,59.422394270553355,59.422394270553355,0.0,0.0 
 10/14  17:00:00,48.8888888888889,59.23933050370742,59.23933050370742,59.23933050370742,0.0,0.0 
 10/14  18:00:00,48.8888888888889,59.057125225926065,59.057125225926065,59.057125225926065,0.0,0.0 
 10/14  19:00:00,48.8888888888889,58.875773401890015,58.875773401890015,58.875773401890015,0.0,0.0 
 10/14  20:00:00,48.8888888888889,58.695270671378864,58.695270671378864,58.695270671378864,0.0,0.0 
 10/14  21:00:00,48.8888888888889,58.51561340772028,58.51561340772028,58.51561340772028,0.0,0.0 
 10/14  22:00:00,48.8888888888889,58.336797525683494,58.336797525683494,58.336797525683494,0.0,0.0 
 10/14  23:00:00,48.8888888888889,58.15881896096825,58.15881896096825,58.15881896096825,0.0,0.0 
 10/14  24:00:00,48.8888888888889,59.20469431615998,61.69360959409278,59.20469431615998,0.0,0.0 
 10/15  01:00:00,48.8888888888889,59.86063899503767,59.86063899503767,59.86063899503767,0.0,0.0 
 10/15  02:00:00,48.8888888888889,59.67552097698156,59.67552097698156,59.67552097698156,0.0,0.0 
 10/15  03:00:00,48.8888888888889,59.49127074749147,59.49127074749147,59.49127074749147,0.0,0.0 
 10/15  04:00:00,48.8888888888889,59.307884106859824,59.307884106859824,59.307884106859824,0.0,0.0 
 10/15  05:00:00,48.8888888888889,59.125356876794676,59.125356876794676,59.125356876794676,0.0,0.0 
 10/15  06:00:00,48.8888888888889,58.94368490060995,58.94368490060995,58.94368490060995,0.0,0.0 
 10/15  07:00:00,48.8888888888889,58.76286404293488,58.76286404293488,58.76286404293488,0.0,0.0 
 10/15  08:00:00,48.8888888888889,58.5828901895888,58.5828901895888,58.5828901895888,0.0,0.0 
 10/15  09:00:00,48.8888888888889,58.40375960783597,58.40375960783597,58.40375960783597,0.0,0.0 
 10/15  10:00:00,48.8888888888889,58.22546832123737,58.22546832123737,58.22546832123737,0.0,0.0 
 10/15  11:00:00,48.8888888888889,58.27304190665569,59.51753282288249,58.27304190665569,0.0,0.0 
 10/15  12:00:00,48.8888888888889,59.9137973522559,60.53637263511406,59.9137973522559,0.0,0.0 
 10/15  13:00:00,48.8888888888889,59.744833320543194,59.744833320543194,59.744833320543194,0.0,0.0 
 10/15  14:00:00,48.8888888888889,59.560258476050365,59.560258476050365,59.560258476050365,0.0,0.0 
 10/15  15:00:00,48.8888888888889,59.376548502345884,59.376548502345884,59.376548502345884,0.0,0.0 
 10/15  16:00:00,48.8888888888889,59.19369950344718,59.19369950344718,59.19369950344718,0.0,0.0 
 10/15  17:00:00,48.8888888888889,59.01170751370765,59.01170751370765,59.01170751370765,0.0,0.0 
 10/15  18:00:00,48.8888888888889,58.83056879558928,58.83056879558928,58.83056879558928,0.0,0.0 
 10/15  19:00:00,48.8888888888889,58.65027865008894,58.65027865008894,58.65027865008894,0.0,0.0 
 10/15  20:00:00,48.8888888888889,58.470832936337885,58.470832936337885,58.470832936337885,0.0,0.0 
 10/15  21:00:00,48.8888888888889,58.292227574476215,58.292227574476215,58.292227574476215,0.0,0.0 
 10/15  22:00:00,48.8888888888889,58.11445850555023,58.11445850555023,58.11445850555023,0.0,0.0 
 10/15  23:00:00,48.8888888888889,59.39423891591428,61.26128516923513,59.39423891591428,0.0,0.0 
 10/15  24:00:00,48.8888888888889,59.81430575099468,59.81430575099468,59.81430575099468,0.0,0.0 
 10/16  01:00:00,48.8888888888889,59.629404944091625,59.629404944091625,59.629404944091625,0.0,0.0 
 10/16  02:00:00,48.8888888888889,59.44537087445856,59.44537087445856,59.44537087445856,0.0,0.0 
 10/16  03:00:00,48.8888888888889,59.262199347843634,59.262199347843634,59.262199347843634,0.0,0.0 
 10/16  04:00:00,48.8888888888889,59.07988619138051,59.07988619138051,59.07988619138051,0.0,0.0 
 10/16  05:00:00,48.8888888888889,58.89842725351747,58.89842725351747,58.89842725351747,0.0,0.0 
 10/16  06:00:00,48.8888888888889,58.7178184041976,58.7178184041976,58.7178184041976,0.0,0.0 
 10/16  07:00:00,48.8888888888889,58.53805553438353,58.53805553438353,58.53805553438353,0.0,0.0 
